      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 7923777      +2      1263.525011  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52764672       -16384
NEXT: 7923778      +1      1263.525014  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52748288       -16384
NEXT: 7923779      +1      1263.525018  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52731904       -16384
NEXT: 7923780      +1      1263.525090  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51568640     -1163264
PREV: 7923794      +14     1263.525124  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51568640            0
NEXT: 7923795      +15     1263.525128  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51552256       -16384
NEXT: 7923796      +1      1263.525130  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51527680       -24576
NEXT: 7923797      +1      1263.525133  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51503104       -24576
NEXT: 7923798      +1      1263.525136  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51486720       -16384
NEXT: 7923799      +1      1263.525139  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51470336       -16384
PREV: 7923808      +9      1263.525160  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51470336            0
NEXT: 7923809      +10     1263.525163  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51453952       -16384
NEXT: 7923810      +1      1263.525165  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51437568       -16384
NEXT: 7923811      +1      1263.525169  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51404800       -32768
NEXT: 7923812      +1      1263.525170  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51396608        -8192
NEXT: 7923813      +1      1263.525174  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51372032       -24576
PREV: 7923814      +1      1263.525176  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51372032            0
NEXT: 7923815      +2      1263.525179  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51355648       -16384
NEXT: 7923816      +1      1263.525181  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51339264       -16384
NEXT: 7923817      +1      1263.525185  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51322880       -16384
PREV: 7923826      +9      1263.525206  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51322880            0
NEXT: 7923827      +10     1263.525212  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51306496       -16384
NEXT: 7923828      +1      1263.525215  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51290112       -16384
NEXT: 7923829      +1      1263.525217  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51281920        -8192
NEXT: 7923830      +1      1263.525220  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51265536       -16384
NEXT: 7923831      +1      1263.525224  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51257344        -8192
PREV: 7923833      +2      1263.525229  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51257344            0
NEXT: 7923834      +3      1263.525230  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51240960       -16384
PREV: 7923841      +7      1263.525249  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51240960            0
NEXT: 7923842      +8      1263.525250  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51232768        -8192
NEXT: 7923843      +1      1263.525254  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51224576        -8192
PREV: 7923851      +8      1263.525273  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51224576            0
NEXT: 7923852      +9      1263.525276  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51208192       -16384
PREV: 7923870      +18     1263.525320  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51208192            0
NEXT: 7923871      +19     1263.525323  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51191808       -16384
PREV: 7923887      +16     1263.525362  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51191808            0
NEXT: 7923888      +17     1263.525364  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51183616        -8192
NEXT: 7923889      +1      1263.525368  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51150848       -32768
NEXT: 7923890      +1      1263.525369  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51126272       -24576
NEXT: 7923891      +1      1263.525373  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51101696       -24576
NEXT: 7923892      +1      1263.525377  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51060736       -40960
NEXT: 7923893      +1      1263.525381  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51044352       -16384
NEXT: 7923894      +1      1263.525384  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51027968       -16384
NEXT: 7923895      +1      1263.525386  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     51003392       -24576
NEXT: 7923896      +1      1263.525389  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50978816       -24576
NEXT: 7923897      +1      1263.525392  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50958336       -20480
NEXT: 7923898      +1      1263.525394  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50937856       -20480
NEXT: 7923899      +1      1263.525397  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50929664        -8192
PREV: 7923906      +7      1263.525413  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50929664            0
NEXT: 7923907      +8      1263.525417  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50921472        -8192
NEXT: 7923908      +1      1263.525419  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50909184       -12288
NEXT: 7923909      +1      1263.525422  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50880512       -28672
NEXT: 7923910      +1      1263.525424  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50864128       -16384
NEXT: 7923911      +1      1263.525427  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50847744       -16384
PREV: 7923912      +1      1263.525429  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50847744            0
NEXT: 7923913      +2      1263.525433  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50843648        -4096
NEXT: 7923914      +1      1263.525435  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50831360       -12288
PREV: 7923918      +4      1263.525445  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50831360            0
NEXT: 7923919      +5      1263.525448  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50814976       -16384
PREV: 7923925      +6      1263.525464  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50814976            0
NEXT: 7923926      +7      1263.525467  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50798592       -16384
NEXT: 7923927      +1      1263.525470  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50765824       -32768
PREV: 7923928      +1      1263.525472  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50765824            0
NEXT: 7923929      +2      1263.525475  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50749440       -16384
NEXT: 7923930      +1      1263.525477  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50733056       -16384
NEXT: 7923931      +1      1263.525481  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50716672       -16384
NEXT: 7923932      +1      1263.525483  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50700288       -16384
PREV: 7923933      +1      1263.525486  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50700288            0
NEXT: 7923934      +2      1263.525488  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50683904       -16384
NEXT: 7923935      +1      1263.525492  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50667520       -16384
PREV: 7923971      +36     1263.525575  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50667520            0
NEXT: 7923972      +37     1263.525578  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50651136       -16384
NEXT: 7923973      +1      1263.525581  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50634752       -16384
PREV: 7923976      +3      1263.525588  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50634752            0
NEXT: 7923977      +4      1263.525591  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50618368       -16384
PREV: 7923980      +3      1263.525598  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50618368            0
NEXT: 7923981      +4      1263.525602  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50601984       -16384
NEXT: 7923982      +1      1263.525621  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50520064       -81920
PREV: 7923987      +5      1263.525634  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50520064            0
NEXT: 7923988      +6      1263.525635  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50503680       -16384
NEXT: 7923989      +1      1263.525639  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50487296       -16384
NEXT: 7923990      +1      1263.525641  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50470912       -16384
NEXT: 7923991      +1      1263.525644  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50438144       -32768
NEXT: 7923992      +1      1263.525646  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50421760       -16384
NEXT: 7923993      +1      1263.525650  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50384896       -36864
NEXT: 7923994      +1      1263.525652  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50372608       -12288
NEXT: 7923995      +1      1263.525655  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50356224       -16384
PREV: 7924001      +6      1263.525670  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50356224            0
NEXT: 7924002      +7      1263.525673  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50348032        -8192
NEXT: 7924003      +1      1263.525675  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50323456       -24576
NEXT: 7924004      +1      1263.525678  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50302976       -20480
NEXT: 7924005      +1      1263.525682  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50274304       -28672
NEXT: 7924006      +1      1263.525683  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50257920       -16384
NEXT: 7924007      +1      1263.525687  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50233344       -24576
NEXT: 7924008      +1      1263.525689  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50208768       -24576
NEXT: 7924009      +1      1263.525692  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50180096       -28672
NEXT: 7924010      +1      1263.525697  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50143232       -36864
NEXT: 7924011      +1      1263.525700  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50110464       -32768
NEXT: 7924012      +1      1263.525703  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50094080       -16384
NEXT: 7924013      +1      1263.525706  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50061312       -32768
NEXT: 7924014      +1      1263.525709  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50044928       -16384
NEXT: 7924015      +1      1263.525711  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     50016256       -28672
NEXT: 7924016      +1      1263.525714  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     49995776       -20480
NEXT: 7924017      +1      1263.525716  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     49963008       -32768
